Date,etf,replicated
2025-12-08,622.008056640625,622.8295114576775
2025-12-09,622.7752075195312,623.8182952262425
2025-12-10,625.3258666992188,626.4587428987809
2025-12-11,623.3032836914062,624.2777572970856
2025-12-12,611.3868408203125,612.3762052434113
2025-12-15,608.3179931640625,609.279108822844
2025-12-16,609.5235595703125,610.8774673078541
2025-12-17,598.224853515625,599.0729743430769
2025-12-18,606.8932495117188,608.1170152483908
2025-12-19,614.8042602539062,616.0703861677523
2025-12-22,617.7513427734375,619.0436233990114
2025-12-23,620.6444702148438,622.1149320042874
2025-12-24,622.4602661132812,623.781221186302
2025-12-26,622.4202880859375,623.4944654361235
2025-12-29,619.4074096679688,620.6172796576143
2025-12-30,617.9707641601562,619.0805918718656
2025-12-31,612.8628540039062,613.9187066074853
2026-01-02,611.6757202148438,612.9214083489735
2026-01-05,616.5341796875,617.7121011121225
2026-01-06,621.951416015625,623.5402077515191
2026-01-07,622.550048828125,623.9026672564921
2026-01-08,619.0083618164062,620.3259291493074
2026-01-09,625.173828125,626.6575661012243
2026-01-12,625.6925659179688,627.1857985444385
2026-01-13,624.7647705078125,626.0652178752277
2026-01-14,618.0905151367188,619.3803922175064
2026-01-15,620.3153076171875,621.3579410737108
2026-01-16,619.7965087890625,620.917323639591
2026-01-20,606.6276245117188,607.4113235461404
2026-01-21,614.8282470703125,615.8240638060344
2026-01-22,619.2976684570312,620.9127510202147
2026-01-23,621.2530517578125,623.1434637254484
2026-01-26,623.9866333007812,625.885547836666
2026-01-27,629.6432495117188,631.7040458132428
2026-01-28,631.7283325195312,633.8176391906923
2026-01-29,627.947265625,630.2068261430212
2026-01-30,620.4050903320312,621.6725336310302
2026-02-02,624.6650390625,625.580876961776
2026-02-03,615.0676879882812,614.9205192078574
2026-02-04,604.3230590820312,603.7500582510983
2026-02-05,595.6236572265625,595.3258628807971
2026-02-06,608.2138671875,607.8753468953851
2026-02-09,612.8728637695312,613.0360424485855
2026-02-10,610.029541015625,609.9640391292177
2026-02-11,611.6657104492188,611.5700572957687
2026-02-12,599.22509765625,597.8841812785164
2026-02-13,600.5020751953125,599.0419427384987
2026-02-17,599.8834838867188,599.1905050861048
2026-02-18,604.3629150390625,604.5395322305139
2026-02-19,602.0484008789062,602.3858855540195
2026-02-20,607.3758544921875,608.0766289019359
2026-02-23,599.9932250976562,600.0493854480882
2026-02-24,606.4380493164062,606.5719901177799
2026-02-25,615.227294921875,615.5127543592714
2026-02-26,607.8048095703125,608.3377932824877
2026-02-27,605.859375,606.0332263366206
2026-03-02,606.6575317382812,606.9522851197947
2026-03-03,600.1629028320312,599.9903394384747
2026-03-04,609.311279296875,609.3607860746517
2026-03-05,607.4755249023438,608.229065641525
2026-03-06,598.337158203125,598.7799372463007
2026-03-09,606.3283081054688,606.8792930924899
2026-03-10,606.3383178710938,606.4735616208895
2026-03-11,606.2584838867188,606.9359356486505
2026-03-12,595.8530883789062,595.7989829196482
2026-03-13,592.3213500976562,591.8244359608588
2026-03-16,598.9656982421875,598.8427775501904
2026-03-17,601.8887939453125,602.1069786946969
2026-03-18,593.4986572265625,593.6196051950918
2026-03-19,591.623046875,592.0980827203455
2026-03-20,580.6888427734375,581.013235505067
2026-03-23,587.3545532226562,587.9903394113954
2026-03-24,583.3389282226562,583.448010167351
2026-03-25,587.1747436523438,587.3692877111725
2026-03-26,573.1600952148438,573.3318697826495
2026-03-27,561.9624633789062,562.2672844224965
2026-03-30,557.6671752929688,557.8951584151624
2026-03-31,576.54638671875,577.0901740213707
2026-04-01,583.6685791015625,583.952104265553
2026-04-02,584.3378295898438,584.6305132324392
2026-04-06,587.85400390625,588.2052158458388
2026-04-07,587.9439086914062,588.4554018150728
2026-04-08,605.4246826171875,605.54184307428
2026-04-09,609.5202026367188,609.9286279072844
2026-04-10,610.3992309570312,610.7595269979523
2026-04-13,616.7122802734375,617.2802917926363
2026-04-14,627.909912109375,628.450496346606
2026-04-15,636.7003173828125,637.287471443222
2026-04-16,639.7669067382812,640.4201635578404
2026-04-17,648.1376953125,648.6932211207907
2026-04-20,646.0799560546875,646.7485916550452
2026-04-21,643.6226806640625,644.0723025582672
2026-04-22,654.390869140625,654.9601323270722
2026-04-23,650.7048950195312,651.3601835026072
2026-04-24,663.1512451171875,663.8799706292509
2026-04-27,663.5008544921875,663.5379599401435
2026-04-28,656.8281860351562,657.0890756943587
2026-04-29,660.84375,660.6688470565985
2026-04-30,667.0069580078125,667.0110434018154
2026-05-01,673.4099731445312,673.0457732085808
2026-05-04,672.141357421875,671.345852257727
2026-05-05,680.8617553710938,679.5769918755768
2026-05-06,695.0062255859375,693.8729199064198
2026-05-07,694.1771240234375,693.3671741419975
