Date,basket,etf,diff_bp,cum_diff_%
2025-07-01,-0.011242863331497932,-0.01090077676239709,3.4208656910084123,0.03459763337370081
2025-07-02,0.019828745054514263,0.019612821974617445,-2.1592307989681814,0.013417823996908496
2025-07-03,0.009567370680255927,0.008426747380002153,-11.406233002537736,-0.09957873078595414
2025-07-07,-0.014969562639757128,-0.013609744893377407,13.598177463797212,0.038332099743043635
2025-07-08,0.013908326255186232,0.013297128488172438,-6.111977670137936,-0.021972371195655427
2025-07-09,0.006557176487472782,0.006843545088749625,2.8636860127684294,0.006471684044573323
2025-07-10,0.00747815918635375,0.007357433240608335,-1.2072594574541462,-0.005512075369584757
2025-07-11,-8.82126692525187e-06,-0.00010434156744454359,-0.9552030051929172,-0.01506366316352814
2025-07-14,-0.007984075624951958,-0.007547983495274857,4.360921296771014,0.028889909305829242
2025-07-15,0.019844169638200126,0.01920643665779176,-6.377329804083676,-0.03366055084087494
2025-07-16,-0.005060202790746593,-0.0052269749086676365,-1.6677211792104352,-0.05041693971737926
2025-07-17,0.007880353430637754,0.008400140406231937,5.197869755941831,0.00112934880185378
2025-07-18,-0.004569766035540712,-0.004799193040435523,-2.2942700489481105,-0.02191893606008355
2025-07-21,0.00030290823416012636,0.0006888901308290674,3.85981896668941,0.016659107687200247
2025-07-22,-0.018092589836119166,-0.017693015408060564,3.995744280586022,0.05735958407184771
2025-07-23,0.0041911955523150635,0.004345205823901743,1.540102715866798,0.0727051290159153
2025-07-24,0.00449662119998151,0.004151987545212288,-3.446336547692219,0.03837109405413486
2025-07-25,-0.0009205828594297527,-0.0010771826297359954,-1.5659977030624272,0.02269067299214278
2025-07-28,0.014203048678651964,0.013635352056435401,-5.676966222165625,-0.033296679554295494
2025-07-29,0.004461741367641547,0.005112979385150318,6.512380175087706,0.0315162595613705
2025-07-30,0.01107481999347848,0.011471601880230775,3.967818867522954,0.07077220083426816
2025-07-31,-0.025551385733735166,-0.02524815982252049,3.0322591121467735,0.10191191476307537
2025-08-01,-0.01604541236808632,-0.01672548256777251,-6.800701996861891,0.03272546237944596
2025-08-04,0.022262985260166568,0.02197569281681888,-2.8729244334768644,0.004612690492766802
2025-08-05,-0.011249267178342293,-0.010648191614492375,6.010755638499177,0.06540690986995834
2025-08-06,-0.00157004103876357,-0.0016719071929435225,-1.018661541799526,0.05519760267032048
2025-08-07,0.0162027537803362,0.0157001659006768,-5.025878796593997,0.005712862125206719
2025-08-08,0.008193134551682801,0.00827838229267841,0.8524774099560872,0.014168842250428249
2025-08-11,-0.0005426015806787587,-0.0004429238816484604,0.9967769903029833,0.024143436701784537
2025-08-12,0.023341930406013844,0.022835764459990138,-5.061659460237067,-0.025330559900449412
2025-08-13,0.0038636932985023353,0.003932094231122951,0.6840093262061586,-0.018518518909460546
2025-08-14,0.0024549239393205635,0.002124222188804481,-3.3070175051608253,-0.051501598901781964
2025-08-15,-0.021682864664018697,-0.020767085763974014,9.157789000446837,0.042057761985270226
2025-08-18,0.004774977692100668,0.004092647109986025,-6.82330582114643,-0.025879594163347175
