Date,basket,etf,diff_bp,cum_diff_%
2025-07-01,-0.00735331688623142,-0.005762753244173746,15.90563642057674,0.16023462014382872
2025-07-02,-0.0021072761379618,-0.002727541173760395,-6.20265035798595,0.09797753576323842
2025-07-03,0.00109208668900318,0.0013675005008013663,2.7541381179818636,0.12551582710824682
2025-07-04,-0.00039200628103297497,0.0,3.9200628103297497,0.1647810504183056
2025-07-07,-0.005802785313903769,-0.005803966285004125,-0.011809711003563095,0.16466206827878693
2025-07-08,0.001710327014356583,0.0020603556345695218,3.500286202129388,0.19966270420350707
2025-07-09,0.004129432199141414,0.0034270049411704306,-7.024272579709834,0.1295691763514295
2025-07-10,-0.005598085727117175,-0.006147499549219448,-5.494138221022737,0.07424690824535674
2025-07-11,0.003918083188549248,0.005154639175257714,12.365559867084652,0.19751135701062683
2025-07-14,-0.0001713015843285426,0.0,1.7130158432854259,0.21467829017469686
2025-07-15,0.0008864854041124026,0.000341901208600337,-5.445841955120656,0.16015129760258429
2025-07-16,-0.002150691205053401,-0.0013670331105285483,7.836580945248528,0.23881178533493586
2025-07-17,0.007234866227140868,0.006502374459649962,-7.324917674909059,0.16591507883902956
2025-07-18,-0.001865409828370801,-0.002380184265568741,-5.147744371979401,0.11425586066458049
2025-07-22,0.0006362288646322156,0.0017041581813270756,10.6792931669486,0.22110283039102896
2025-07-23,0.03206594827928755,0.03164347908704768,-4.224691922398716,0.18007800205643854
2025-07-24,0.01757161934313256,0.017480170117373905,-0.9144922575865522,0.1710748121132477
2025-07-25,-0.008745300747727502,-0.009076135471535629,-3.308347238081266,0.13764236544333563
2025-07-28,-0.007233742443518154,-0.007850913700445328,-6.171712569271737,0.07538997306599793
2025-07-29,-0.0076327408342217185,-0.00725348426639183,3.792565678298887,0.11363614511055165
2025-07-30,0.0040051494919752795,0.0053138693825385275,13.08719890563248,0.24413418788056251
2025-07-31,0.007924919568572664,0.007267861251186281,-6.570583173863831,0.17878582625303618
2025-08-01,0.0018436158510461986,0.003935756743368879,20.921408923226803,0.38798827167889627
2025-08-04,-0.01116006680125825,-0.012740914141522452,-15.80847340264202,0.2274991177463992
2025-08-05,0.007024373602875444,0.007279886170044048,2.5551256716860316,0.2529298682542924
2025-08-06,0.010359836350714913,0.010183988717719306,-1.7584763299560713,0.23548139120292966
2025-08-07,0.007296473282671911,0.006178861788617818,-11.176114940540938,0.12426852678202316
2025-08-08,0.01228903936763115,0.012111332919905848,-1.7770644772530098,0.1066917997810668
2025-08-12,0.014047628217422892,0.015523892637348435,14.762644199255437,0.25242849220870056
2025-08-13,0.00833742198369225,0.007643292663962908,-6.941293197293419,0.183415730732861
2025-08-14,-0.011051851082945041,-0.011378022038437297,-3.261709554922554,0.15037363396654957
2025-08-15,0.01639211680460928,0.016624080594507484,2.319637898982041,0.17323022626372087
2025-08-18,0.004301713754045755,0.0034591386903006782,-8.425750637450768,0.08918828479580476
2025-08-19,-0.0014076619169572924,-0.0012535063893248655,1.541555276324269,0.10463933628288569
2025-08-20,-0.005712285131938222,-0.005648002013183384,0.6428311875483761,0.1111113446584655
2025-08-21,-0.005235089143011851,-0.005048930685805808,1.8615845720604263,0.12984595203524574
2025-08-22,0.005855351921491447,0.005708907009944975,-1.4644491154647277,0.11526780577832962
2025-08-25,0.00152319990388472,0.0018921667990121627,3.6896689512744274,0.152150845053578
2025-08-26,-0.010875019152966958,-0.011331463535385833,-4.564443824188746,0.10593435317889366
2025-08-27,-0.0007649761423965673,-0.0009551681143489255,-1.9019197195235815,0.08688043232525366
2025-08-28,0.006821870123118856,0.007648261655274213,8.263915321553572,0.16903096254667904
2025-08-29,-0.004765157798346631,-0.005376382483875952,-6.112246855293213,0.10751203067889126
2025-09-01,-0.0039180320670655355,-0.003815619100258294,1.0241296680724155,0.1178046648564024
2025-09-02,0.006153732121506383,0.007022062855888356,8.683307343819724,0.20420832671632638
2025-09-03,-0.01083607009895593,-0.010776525820869631,0.595442780862987,0.21024027659406475
2025-09-04,0.010347364745773024,0.009291873885842072,-10.55490859930952,0.10555252624788736
2025-09-05,0.008201672590820497,0.008888850136408832,6.8717754558833555,0.17378320841683337
